file;contig;length;GC
/home/macha/Louisa/datasets/viruses/51949963.fa;gi|51949963|ref|NC_006261.1| Adeno-associated virus - 8, complete genome;4393;57.0908263146
/home/macha/Louisa/datasets/viruses/51949966.fa;gi|51949966|ref|NC_006264.1| Gremmeniella abietina mitochondrial RNA virus S2, complete genome;2587;31.0011596444
/home/macha/Louisa/datasets/viruses/51949968.fa;gi|51949968|ref|NC_006263.1| Avian adeno-associated virus strain DA-1, complete genome;4682;54.1221700128
/home/macha/Louisa/datasets/viruses/51950963.fa;gi|51950963|ref|NC_006269.1| Sapovirus Hu/Dresden/pJG-Sap01/DE, complete genome;7429;50.6393861893
/home/macha/Louisa/datasets/viruses/51980126.fa;gi|51980126|ref|NC_006268.1| Sulfolobus virus STSV1, complete genome;75294;35.2152893989
/home/macha/Louisa/datasets/viruses/51980895.fa;gi|51980895|ref|NC_006265.1| Carrot red leaf virus, complete genome;5723;47.5974139437
/home/macha/Louisa/datasets/viruses/51980902.fa;gi|51980902|ref|NC_006267.1| Sida yellow mosaic virus-[China]-associated DNA beta DNA beta, complete sequence;1346;43.6849925706
/home/macha/Louisa/datasets/viruses/519904135.fa;gi|519904135|ref|NC_001493.2| Ictalurid herpesvirus 1 strain Auburn 1, complete genome;134226;56.2290465335
/home/macha/Louisa/datasets/viruses/520957421.fa;gi|520957421|emb|HE962497.1| Streptococcus phage SP-QS1 complete genome;58305;39.8730812109
/home/macha/Louisa/datasets/viruses/521967815.fa;gi|521967815|ref|NC_021704.1| Koala retrovirus isolate Br2-1CETTG, complete genome;8566;53.724025216
/home/macha/Louisa/datasets/viruses/521967825.fa;gi|521967825|ref|NC_021706.1| Sclerotinia sclerotiorum endornavirus-1 strain JZJL2, complete genome;10770;36.7595171773
/home/macha/Louisa/datasets/viruses/521967827.fa;gi|521967827|ref|NC_021707.1| Cyclovirus VN isolate ds3 capsid protein gene, complete cds;669;47.6831091181
/home/macha/Louisa/datasets/viruses/521967829.fa;gi|521967829|ref|NC_021708.1| Cuban alphasatellite 1 complete sequence, isolate 1_1;1292;46.3622291022
/home/macha/Louisa/datasets/viruses/52221121.fa;gi|52221121|ref|NC_006294.1| Vibrio phage KSF-1phi, complete genome;7107;44.378781483
/home/macha/Louisa/datasets/viruses/522834984.fa;gi|522834984|ref|NC_016660.1| Eclipta yellow vein virus clone EcYVV-[PK,Fai,06], complete genome;2740;44.1605839416
/home/macha/Louisa/datasets/viruses/523414792.fa;gi|523414792|ref|NC_021719.1| Sweet potato leaf curl China Henan virus, complete genome;2766;44.287780188
/home/macha/Louisa/datasets/viruses/523587720.fa;gi|523587720|ref|NC_018381.2| Persimmon virus A viral cRNA, complete genome, clone: Kaki13-14;13467;40.550976461
/home/macha/Louisa/datasets/viruses/523587723.fa;gi|523587723|ref|NC_021705.2| Thin paspalum asymptomatic virus strain 2005, complete genome;4195;49.8688915375
/home/macha/Louisa/datasets/viruses/525971974.fa;gi|525971974|ref|NC_021775.1| Salmonella phage FSL SP-031, complete genome;42215;51.0671562241
/home/macha/Louisa/datasets/viruses/525972083.fa;gi|525972083|ref|NC_021776.1| Vibrio phage vpms1, complete genome;42313;44.6694869189
/home/macha/Louisa/datasets/viruses/525972166.fa;gi|525972166|ref|NC_021777.1| Salmonella phage Jersey, complete genome;43447;49.9712293139
/home/macha/Louisa/datasets/viruses/525972254.fa;gi|525972254|ref|NC_021778.1| Mannheimia phage vB_MhM_1152AP, complete genome;34719;41.568017512
/home/macha/Louisa/datasets/viruses/525972353.fa;gi|525972353|ref|NC_021779.1| Salmonella phage FSL SP-030, complete genome;59746;56.5560874368
/home/macha/Louisa/datasets/viruses/525972436.fa;gi|525972436|ref|NC_021780.1| Salmonella phage FSL SP-088, complete genome;59454;56.441955125
/home/macha/Louisa/datasets/viruses/525972528.fa;gi|525972528|ref|NC_021781.1| Listeria phage LP-125, complete genome;135187;35.9272711133
/home/macha/Louisa/datasets/viruses/525972736.fa;gi|525972736|ref|NC_021782.1| Salmonella phage FSL SP-076, complete genome;72098;39.535077256
/home/macha/Louisa/datasets/viruses/526003444.fa;gi|526003444|ref|NC_021772.1| Salmonella phage FSL SP-058, complete genome;72394;39.5861535486
/home/macha/Louisa/datasets/viruses/526003613.fa;gi|526003613|ref|NC_021774.1| Salmonella phage FSL SP-004, complete genome;29742;52.8377378791
/home/macha/Louisa/datasets/viruses/526118307.fa;gi|526118307|ref|NC_021784.1| Phage phi OH2 DNA, complete genome;38099;44.6888369773
/home/macha/Louisa/datasets/viruses/526118368.fa;gi|526118368|ref|NC_021786.1| Habenaria mosaic virus genomic RNA, complete genome, isolate: Ha-1;9499;43.0361090641
/home/macha/Louisa/datasets/viruses/526118409.fa;gi|526118409|ref|NC_021851.1| Tomato blistering mosaic virus isolate SC50, complete genome;6277;49.9601720567
/home/macha/Louisa/datasets/viruses/526118413.fa;gi|526118413|ref|NC_021856.1| Bacillus phage phiNIT1 DNA, complete genome;155631;42.1182155226
/home/macha/Louisa/datasets/viruses/526118633.fa;gi|526118633|ref|NC_021858.1| Pandoravirus dulcis, complete genome;1908524;63.663962308
/home/macha/Louisa/datasets/viruses/526120121.fa;gi|526120121|ref|NC_021862.1| Ralstonia phage RSS30 DNA, complete genome;8576;61.71875
/home/macha/Louisa/datasets/viruses/526120125.fa;gi|526120125|ref|NC_021866.1| Ralstonia phage RSS20 DNA;7219;40.5457819643
/home/macha/Louisa/datasets/viruses/526120135.fa;gi|526120135|ref|NC_021867.1| Flavobacterium phage 6H, complete genome;46978;31.6041551364
/home/macha/Louisa/datasets/viruses/526176405.fa;gi|526176405|ref|NC_021783.1| Salmonella phage iEPS5, complete genome;59254;56.3084348736
/home/macha/Louisa/datasets/viruses/526176488.fa;gi|526176488|ref|NC_021785.1| Listeria phage LP-110, complete genome;65132;36.3415832463
/home/macha/Louisa/datasets/viruses/526176603.fa;gi|526176603|ref|NC_021787.1| Listeria phage LP-037, complete genome;64702;36.576921888
/home/macha/Louisa/datasets/viruses/526176726.fa;gi|526176726|ref|NC_021788.1| Cellulophaga phage phi4:1, complete genome;145865;32.6719912248
/home/macha/Louisa/datasets/viruses/526176928.fa;gi|526176928|ref|NC_021789.1| Cellulophaga phage phi19:3, complete genome;75994;32.5473063663
/home/macha/Louisa/datasets/viruses/526177061.fa;gi|526177061|ref|NC_021790.1| Cellulophaga phage phi18:1, complete genome;39189;36.5153486948
/home/macha/Louisa/datasets/viruses/526177130.fa;gi|526177130|ref|NC_021791.1| Cellulophaga phage phi12:1, complete genome;39148;36.5867988148
/home/macha/Louisa/datasets/viruses/526177198.fa;gi|526177198|ref|NC_021792.1| Cellulophaga phage phi46:3, complete genome;72961;32.6955496772
/home/macha/Louisa/datasets/viruses/526177323.fa;gi|526177323|ref|NC_021793.1| Cellulophaga phage phi48:2, complete genome;11703;28.710587029
/home/macha/Louisa/datasets/viruses/526177357.fa;gi|526177357|ref|NC_021794.1| Cellulophaga phage phi18:3, complete genome;71443;32.8835575214
/home/macha/Louisa/datasets/viruses/526177484.fa;gi|526177484|ref|NC_021795.1| Cellulophaga phage phi17:1, complete genome;38776;36.4761708273
/home/macha/Louisa/datasets/viruses/526177551.fa;gi|526177551|ref|NC_021796.1| Cellulophaga phage phi38:1, complete genome;72534;38.0552568451
/home/macha/Louisa/datasets/viruses/526177653.fa;gi|526177653|ref|NC_021797.1| Cellulophaga phage phi12:2, complete genome;6453;34.8055168139
/home/macha/Louisa/datasets/viruses/526177667.fa;gi|526177667|ref|NC_021798.1| Cellulophaga phage phi17:2, complete genome;145343;32.6510392657
/home/macha/Louisa/datasets/viruses/526177866.fa;gi|526177866|ref|NC_021799.1| Cellulophaga phage phi19:1, complete genome;57447;31.2392292026
/home/macha/Louisa/datasets/viruses/526177981.fa;gi|526177981|ref|NC_021800.1| Cellulophaga phage phi46:1, complete genome;34844;38.256227758
/home/macha/Louisa/datasets/viruses/526178036.fa;gi|526178036|ref|NC_021801.1| Staphylococcus phage SA12, complete genome;42902;34.5415132162
/home/macha/Louisa/datasets/viruses/526178095.fa;gi|526178095|ref|NC_021802.1| Cellulophaga phage phi10:1, complete genome;53664;31.5351073345
/home/macha/Louisa/datasets/viruses/526178202.fa;gi|526178202|ref|NC_021803.1| Cellulophaga phage phi13:2, complete genome;72369;32.8731915599
/home/macha/Louisa/datasets/viruses/526178330.fa;gi|526178330|ref|NC_021804.1| Cellulophaga phage phi39:1, complete genome;28760;31.3317107093
/home/macha/Louisa/datasets/viruses/526178379.fa;gi|526178379|ref|NC_021805.1| Cellulophaga phage phi12a:1, complete genome;6478;34.0228465576
/home/macha/Louisa/datasets/viruses/526178634.fa;gi|526178634|ref|NC_021806.1| Cellulophaga phage phi14:2, complete genome;100418;29.6052500548
/home/macha/Louisa/datasets/viruses/526241733.fa;gi|526241733|ref|NC_021852.1| Lactococcus phage P680, complete genome;29631;35.1152509196
/home/macha/Louisa/datasets/viruses/526244466.fa;gi|526244466|ref|NC_021853.1| Lactococcus phage 340, complete genome;32337;34.486810774
/home/macha/Louisa/datasets/viruses/526244525.fa;gi|526244525|ref|NC_021854.1| Lactococcus phage jm3, complete genome;28674;34.4284020367
/home/macha/Louisa/datasets/viruses/526244578.fa;gi|526244578|ref|NC_021855.1| Lactococcus phage phi7, complete genome;32382;34.2165400531
/home/macha/Louisa/datasets/viruses/526244636.fa;gi|526244636|ref|NC_021857.1| Shigella phage SfII, complete genome;41475;49.1742013261
/home/macha/Louisa/datasets/viruses/526244695.fa;gi|526244695|ref|NC_021859.1| Mycobacterium phage DNAIII, complete genome;39520;66.8269230769
/home/macha/Louisa/datasets/viruses/526244756.fa;gi|526244756|ref|NC_021860.1| Lactococcus phage jm2, complete genome;31090;34.3100675458
/home/macha/Louisa/datasets/viruses/526244816.fa;gi|526244816|ref|NC_021861.1| Lactococcus phage BM13, complete genome;30910;35.9883532837
/home/macha/Louisa/datasets/viruses/526244872.fa;gi|526244872|ref|NC_021863.1| Staphylococcus phage SA13, complete genome;42652;35.4192066023
/home/macha/Louisa/datasets/viruses/526244935.fa;gi|526244935|ref|NC_021864.1| Puniceispirillum phage HMO-2011, complete genome;55282;43.08816613
/home/macha/Louisa/datasets/viruses/526245010.fa;gi|526245010|ref|NC_021865.1| Paenibacillus phage phiIBB_Pl23, complete genome;41294;40.9357291616
/home/macha/Louisa/datasets/viruses/52627071.fa;gi|52627071|ref|NC_005839.2| Agrotis segetum granulovirus, complete genome;131680;37.3116646416
/home/macha/Louisa/datasets/viruses/527170520.fa;gi|527170520|emb|HF920633.1| Invertebrate iridovirus 22 complete genome;197693;28.0485399078
/home/macha/Louisa/datasets/viruses/529153313.fa;gi|529153313|ref|NC_021924.1| Choristoneura rosaceana alphabaculovirus, complete genome;129052;48.5742181446
/home/macha/Louisa/datasets/viruses/529153477.fa;gi|529153477|ref|NC_021925.1| Choristoneura occidentalis alphabaculovirus, complete genome;128446;50.1269015773
/home/macha/Louisa/datasets/viruses/529154246.fa;gi|529154246|ref|NC_021926.1| Calibrachoa mottle virus isolate California, complete genome;3919;45.751467211
/home/macha/Louisa/datasets/viruses/529217037.fa;gi|529217037|ref|NC_021928.1| Human parainfluenza virus 4a viral cRNA, complete genome, strain: M-25;17052;36.2303542106
/home/macha/Louisa/datasets/viruses/529217045.fa;gi|529217045|ref|NC_021929.1| Malvastrum leaf curl Philippines betasatellite, complete sequence;673;40.4160475483
/home/macha/Louisa/datasets/viruses/529217046.fa;gi|529217046|ref|NC_021930.1| Rangifer tarandus papillomavirus 2 isolate RtPV2, complete genome;7267;42.273290216
/home/macha/Louisa/datasets/viruses/529218053.fa;gi|529218053|ref|NC_021923.1| Hemileuca sp. nucleopolyhedrovirus, complete genome;140633;38.0934773488
/home/macha/Louisa/datasets/viruses/529283690.fa;gi|529283690|ref|NC_001906.3| Hendra virus, complete genome;18234;39.4427991664
/home/macha/Louisa/datasets/viruses/529296147.fa;gi|529296147|ref|NC_022002.1| Grapevine red blotch-associated virus isolate CF214-1, complete genome;3206;41.3599500936
/home/macha/Louisa/datasets/viruses/530545054.fa;gi|530545054|ref|NC_022052.1| Mycobacterium phage Whirlwind, complete genome;76050;59.3438527285
/home/macha/Louisa/datasets/viruses/530545183.fa;gi|530545183|ref|NC_022053.1| Myobacteriophage Papyrus, complete genome;70657;55.977468616
/home/macha/Louisa/datasets/viruses/530545284.fa;gi|530545284|ref|NC_022054.1| Mycobacterium phage Muddy, complete genome;48228;58.8268225927
/home/macha/Louisa/datasets/viruses/530545356.fa;gi|530545356|ref|NC_022055.1| Mycobacterium phage Bobi, complete genome;59179;61.6637658629
/home/macha/Louisa/datasets/viruses/530545464.fa;gi|530545464|ref|NC_022056.1| Mycobacterium phage Hamulus, complete genome;57155;61.758376345
/home/macha/Louisa/datasets/viruses/530545570.fa;gi|530545570|ref|NC_022057.1| Mycobacterium phage Catdawg, complete genome;72108;65.3935763022
/home/macha/Louisa/datasets/viruses/530545699.fa;gi|530545699|ref|NC_022058.1| Myobacteriophage Adzzy, complete genome;52519;62.556408157
/home/macha/Louisa/datasets/viruses/530545796.fa;gi|530545796|ref|NC_022059.1| Mycobacterium phage DrDrey, complete genome;77367;62.9997285664
/home/macha/Louisa/datasets/viruses/530545941.fa;gi|530545941|ref|NC_022060.1| Mycobacteriophage Velveteen, complete genome;54314;61.4648157013
/home/macha/Louisa/datasets/viruses/530546042.fa;gi|530546042|ref|NC_022061.1| Mycobacterium phage KayaCho, complete genome;70838;70.0062113555
/home/macha/Louisa/datasets/viruses/530546138.fa;gi|530546138|ref|NC_022062.1| Mycobacterium phage Trouble, complete genome;52102;63.6021649841
/home/macha/Louisa/datasets/viruses/530546233.fa;gi|530546233|ref|NC_022063.1| Myobacteriophage Phelemich, complete genome;70115;68.2521571704
/home/macha/Louisa/datasets/viruses/530546329.fa;gi|530546329|ref|NC_022064.1| Mycobacterium phage Reprobate, complete genome;70120;68.268682259
/home/macha/Louisa/datasets/viruses/530546427.fa;gi|530546427|ref|NC_022065.1| Mycobacterium phage Contagion, complete genome;74533;63.0566326325
/home/macha/Louisa/datasets/viruses/530546568.fa;gi|530546568|ref|NC_022066.1| Mycobacterium phage Redno2, complete genome;108297;60.878879378
/home/macha/Louisa/datasets/viruses/530546800.fa;gi|530546800|ref|NC_022067.1| Mycobacterium phage Wanda, complete genome;109960;60.7502728265
/home/macha/Louisa/datasets/viruses/530546981.fa;gi|530546981|ref|NC_022068.1| Mycobacteriophage Daenerys, complete genome;58043;61.5526420068
/home/macha/Louisa/datasets/viruses/530547084.fa;gi|530547084|ref|NC_022069.1| Mycobacterium phage Jabbawokkie, complete genome;55213;61.0725734881
/home/macha/Louisa/datasets/viruses/530547193.fa;gi|530547193|ref|NC_022070.1| Mycobacteriophage Wheeler, complete genome;53588;63.3164141226
/home/macha/Louisa/datasets/viruses/530547290.fa;gi|530547290|ref|NC_022071.1| Mycobacterium phage Crossroads, complete genome;76129;58.9446859935
/home/macha/Louisa/datasets/viruses/530547424.fa;gi|530547424|ref|NC_022072.1| Blackberry vein banding associated virus isolate Mississippi1, complete genome;18643;47.5835434211
/home/macha/Louisa/datasets/viruses/530547436.fa;gi|530547436|ref|NC_022073.1| Hemidesmus yellow mosaic virus clone H1 segment DNA-A, complete sequence;2825;44.0707964602
/home/macha/Louisa/datasets/viruses/530786827.fa;gi|530786827|ref|NC_022085.1| Myobacteriophage Goku, complete genome;76483;62.8296484186
/home/macha/Louisa/datasets/viruses/530786971.fa;gi|530786971|ref|NC_022086.1| Mycobacterium phage LittleCherry, complete genome;50690;60.9331229039
/home/macha/Louisa/datasets/viruses/530787059.fa;gi|530787059|ref|NC_022087.1| Mycobacterium phage AnnaL29, complete genome;53253;64.3888607215
/home/macha/Louisa/datasets/viruses/530787156.fa;gi|530787156|ref|NC_022088.1| Bacillus phage Troll, complete genome;163019;37.8250387992
/home/macha/Louisa/datasets/viruses/530787446.fa;gi|530787446|ref|NC_022089.1| Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds;3780;45.7671957672
/home/macha/Louisa/datasets/viruses/530787450.fa;gi|530787450|ref|NC_022090.1| Staphylococcus phage vB_SauM_Remus, complete genome;134643;29.9725941935
/home/macha/Louisa/datasets/viruses/530787625.fa;gi|530787625|ref|NC_022091.1| Pseudomonas phage MPK7, complete genome;42874;62.137892429
/home/macha/Louisa/datasets/viruses/530787679.fa;gi|530787679|ref|NC_022094.1| Bacillus phage Wip1, complete genome;14319;36.853132202
/home/macha/Louisa/datasets/viruses/530787707.fa;gi|530787707|ref|NC_022095.1| Human papillomavirus complete genome, isolate SIBX16;7228;36.7736579967
/home/macha/Louisa/datasets/viruses/530787714.fa;gi|530787714|ref|NC_022096.1| Pseudomonas phage PaBG, complete genome;258139;55.8152778154
/home/macha/Louisa/datasets/viruses/531034792.fa;gi|531034792|ref|NC_022098.1| Pandoravirus salinus, complete genome;2473870;61.7165817121
/home/macha/Louisa/datasets/viruses/531523124.fa;gi|531523124|ref|NC_004763.2| African green monkey polyomavirus, complete genome;5270;40.8728652751
/home/macha/Louisa/datasets/viruses/531967705.fa;gi|531967705|ref|NC_022103.1| Bat coronavirus CDPHE15/USA/2006, complete genome;28035;40.8275370073
/home/macha/Louisa/datasets/viruses/531967730.fa;gi|531967730|ref|NC_022104.1| Porcine partetravirus strain FMV10-1437266, complete genome;5403;51.2863224135
/home/macha/Louisa/datasets/viruses/532691875.fa;gi|532691875|ref|NC_022131.1| Chickpea chlorosis Australia virus isolate CpCV-D_AU_3494I_2002, complete genome;2572;39.8911353033
/home/macha/Louisa/datasets/viruses/537711860.fa;gi|537711860|ref|NC_022229.1| Tomato yellow leaf curl Saudi virus isolate Hail1, complete genome;2775;41.5855855856
/home/macha/Louisa/datasets/viruses/537711871.fa;gi|537711871|ref|NC_022230.1| Tomato mottle mosaic virus isolate MX5, complete genome;6398;42.4507658643
/home/macha/Louisa/datasets/viruses/537711877.fa;gi|537711877|ref|NC_022231.1| Sweet potato leaf curl Japan virus isolation-source China:Shandong11:2012, complete genome;2826;46.0368011323
/home/macha/Louisa/datasets/viruses/537711884.fa;gi|537711884|ref|NC_022232.1| Sweet potato leaf curl Shanghai virus isolation-source China:Jilin1:2012, complete genome;2834;45.1305575159
/home/macha/Louisa/datasets/viruses/538397808.fa;gi|538397808|ref|NC_021773.2| Staphylococcus phage JS01, complete genome;43458;33.3195268995
/home/macha/Louisa/datasets/viruses/538447205.fa;gi|538447205|ref|NC_022233.1| Porcine cytomegalovirus strain BJ09, complete genome;128367;45.5420785716
/home/macha/Louisa/datasets/viruses/538602652.fa;gi|538602652|ref|NC_022249.1| Feline astrovirus 2 strain 1637F, complete genome;6795;49.919058131
/home/macha/Louisa/datasets/viruses/538654784.fa;gi|538654784|ref|NC_022253.1| Ferret papillomavirus isolate MpPV1, complete genome;7985;41.3901064496
/home/macha/Louisa/datasets/viruses/53869480.fa;gi|53869480|ref|NC_005345.2| Streptomyces phage VWB, complete genome;49220;71.1377488826
/home/macha/Louisa/datasets/viruses/540155826.fa;gi|540155826|ref|NC_022266.1| Simian adenovirus 18, complete genome;31967;61.3632808834
/home/macha/Louisa/datasets/viruses/54193767.fa;gi|54193767|ref|NC_006367.1| Magnaporthe oryzae virus 1, complete genome;5359;57.9212539653
/home/macha/Louisa/datasets/viruses/542094376.fa;gi|542094376|ref|NC_018705.2| Ntaya virus isolate IPDIA, complete genome;10673;48.1026890284
/home/macha/Louisa/datasets/viruses/542094470.fa;gi|542094470|ref|NC_019854.2| Cebus albifrons polyomavirus 1, complete genome;5013;37.9214043487
/home/macha/Louisa/datasets/viruses/543145307.fa;gi|543145307|ref|NC_022332.1| Eel picornavirus 1 strain F15/05, complete genome;7539;43.5866825839
/home/macha/Louisa/datasets/viruses/543170177.fa;gi|543170177|ref|NC_022323.1| Escherichia phage 2 JES-2013, complete genome;136910;43.571689431
/home/macha/Louisa/datasets/viruses/543170398.fa;gi|543170398|ref|NC_022324.1| Mycobacterium phage Sarfire, complete genome;53701;63.8125919443
/home/macha/Louisa/datasets/viruses/543170498.fa;gi|543170498|ref|NC_022325.1| Mycobacterium phage Dylan, complete genome;69815;65.4157416028
/home/macha/Louisa/datasets/viruses/543170620.fa;gi|543170620|ref|NC_022326.1| Mycobacterium phage SargentShorty9, complete genome;53693;63.6842791425
/home/macha/Louisa/datasets/viruses/543170722.fa;gi|543170722|ref|NC_022327.1| Mycobacterium phage Bane2, complete genome;69306;68.8684962341
/home/macha/Louisa/datasets/viruses/543170817.fa;gi|543170817|ref|NC_022328.1| Mycobacterium phage Adawi, complete genome;70236;68.7923571957
/home/macha/Louisa/datasets/viruses/543170916.fa;gi|543170916|ref|NC_022329.1| Mycobacterium phage PhrostyMug, complete genome;53636;63.6773808636
/home/macha/Louisa/datasets/viruses/543171015.fa;gi|543171015|ref|NC_022330.1| Mycobacterium phage Quink, complete genome;76586;62.9932363617
/home/macha/Louisa/datasets/viruses/543171167.fa;gi|543171167|ref|NC_022331.1| Mycobacterium phage Bane1, complete genome;69309;68.8669581151
/home/macha/Louisa/datasets/viruses/543171262.fa;gi|543171262|ref|NC_022334.1| Propionibacterium phage PHL112N00, complete genome;29266;54.4830178364
/home/macha/Louisa/datasets/viruses/543171309.fa;gi|543171309|ref|NC_022335.1| Propionibacterium phage PHL067M10, complete genome;29377;54.2635395037
/home/macha/Louisa/datasets/viruses/543171355.fa;gi|543171355|ref|NC_022336.1| Propionibacterium phage PHL010M04, complete genome;29511;53.9866490461
/home/macha/Louisa/datasets/viruses/543171401.fa;gi|543171401|ref|NC_022337.1| Propionibacterium phage PHL071N05, complete genome;29467;53.9213357315
/home/macha/Louisa/datasets/viruses/543171447.fa;gi|543171447|ref|NC_022338.1| Propionibacterium phage PHL060L00, complete genome;29514;54.0489259335
/home/macha/Louisa/datasets/viruses/543171494.fa;gi|543171494|ref|NC_022339.1| Propionibacterium phage PHL037M02, complete genome;29443;53.7784872465
/home/macha/Louisa/datasets/viruses/543171540.fa;gi|543171540|ref|NC_022340.1| Propionibacterium phage PHL114L00, complete genome;29464;54.2051316861
/home/macha/Louisa/datasets/viruses/543171587.fa;gi|543171587|ref|NC_022341.1| Propionibacterium phage PHL113M01, complete genome;29200;54.095890411
/home/macha/Louisa/datasets/viruses/543171632.fa;gi|543171632|ref|NC_022342.1| Propionibacterium phage PHL111M01, complete genome;29140;54.3308167467
/home/macha/Louisa/datasets/viruses/543171678.fa;gi|543171678|ref|NC_022343.1| Klebsiella phage 0507-KN2-1 DNA, complete genome;159991;46.7045021282
/home/macha/Louisa/datasets/viruses/544395671.fa;gi|544395671|ref|NC_022365.1| Piper yellow mottle virus strain ISH-1, complete genome;7562;43.639248876
/home/macha/Louisa/datasets/viruses/545302080.fa;gi|545302080|ref|NC_022373.1| Felis catus papillomavirus 4 isolate MY-3, complete genome;7616;48.8182773109
/home/macha/Louisa/datasets/viruses/54646388.fa;gi|54646388|ref|NC_006384.1| Ageratum leaf curl virus - [G52], complete genome;2735;42.2669104205
/home/macha/Louisa/datasets/viruses/548558394.fa;gi|548558394|ref|NC_022518.1| Human endogenous retrovirus K113 complete genome;9472;41.8602195946
/home/macha/Louisa/datasets/viruses/548894527.fa;gi|548894527|ref|NC_022519.1| African elephant polyomavirus 1, complete genome;5722;42.9220552254
/home/macha/Louisa/datasets/viruses/550455633.fa;gi|550455633|ref|NC_022564.1| Acheta domesticus mini ambidensovirus isolate Kalamazoo, complete genome;4945;37.9373104146
/home/macha/Louisa/datasets/viruses/552558691.fa;gi|552558691|ref|NC_022580.1| Drosophila obscura sigma virus 10A, complete genome;12676;38.9160618492
/home/macha/Louisa/datasets/viruses/552558699.fa;gi|552558699|ref|NC_022581.1| Eel Virus European X complete genome, viral cRNA, isolate 153311;11806;42.402168389
/home/macha/Louisa/datasets/viruses/554499500.fa;gi|554499500|ref|NC_022586.1| Sweet potato leaf curl China virus [China:Sichuan14:2012], complete genome;2786;44.0416367552
/home/macha/Louisa/datasets/viruses/554967333.fa;gi|554967333|ref|NC_018872.2| Pokeweed mosaic virus isolate PkMV-PA, complete genome;9512;43.429352397
/home/macha/Louisa/datasets/viruses/55733713.fa;gi|55733713|ref|NC_006431.1| Cryphonectria hypovirus 4 endogenous virus, complete genome;9149;56.858673079
/home/macha/Louisa/datasets/viruses/55770806.fa;gi|55770806|ref|NC_006429.1| Mokola virus, complete genome;11940;44.4221105528
/home/macha/Louisa/datasets/viruses/55770807.fa;gi|55770807|ref|NC_006432.1| Sudan ebolavirus, complete genome;18875;41.340397351
/home/macha/Louisa/datasets/viruses/55770820.fa;gi|55770820|ref|NC_006428.1| Simian virus 41, complete genome;15450;42.8608414239
/home/macha/Louisa/datasets/viruses/55775697.fa;gi|55775697|ref|NC_006430.1| Parainfluenza virus 5, complete genome;15246;42.266824085
/home/macha/Louisa/datasets/viruses/55831382.fa;gi|55831382|ref|NC_006460.1| Beet black scorch virus satellite RNA, complete genome;615;46.3414634146
/home/macha/Louisa/datasets/viruses/55831391.fa;gi|55831391|ref|NC_006451.1| Turnip crinkle virus virulent satellite RNA C, complete genome;355;55.4929577465
/home/macha/Louisa/datasets/viruses/55925641.fa;gi|55925641|ref|NC_006458.1| Tobacco bushy top virus satellite-like RNA, complete genome;781;58.2586427657
/home/macha/Louisa/datasets/viruses/56121875.fa;gi|56121875|ref|NC_006494.1| Varroa destructor virus-1, complete genome;10112;38.5878164557
/home/macha/Louisa/datasets/viruses/56158801.fa;gi|56158801|ref|AC_000002.1| Bovine adenovirus B, complete genome;34446;54.0469140103
/home/macha/Louisa/datasets/viruses/56158826.fa;gi|56158826|ref|AC_000001.1| Ovine adenovirus A, complete genome;33034;43.6096143367
/home/macha/Louisa/datasets/viruses/56158847.fa;gi|56158847|ref|AC_000003.1| Canine adenovirus 1, complete genome;30536;47.023185748
/home/macha/Louisa/datasets/viruses/56158879.fa;gi|56158879|ref|AC_000004.1| Duck adenovirus A, complete genome;33213;43.0072561949
/home/macha/Louisa/datasets/viruses/56160436.fa;gi|56160436|ref|AC_000005.1| Human adenovirus A;34125;46.5230769231
/home/macha/Louisa/datasets/viruses/56160472.fa;gi|56160472|ref|AC_000006.1| Human adenovirus D, complete genome;35100;56.5754985755
/home/macha/Louisa/datasets/viruses/56160492.fa;gi|56160492|ref|AC_000007.1| Human adenovirus 2, complete genome;35937;55.2021593344
/home/macha/Louisa/datasets/viruses/56160529.fa;gi|56160529|ref|AC_000008.1| Human adenovirus 5, complete genome;35938;55.1950581557
/home/macha/Louisa/datasets/viruses/56160566.fa;gi|56160566|ref|AC_000009.1| Porcine adenovirus C, complete genome;32621;50.5042763864
/home/macha/Louisa/datasets/viruses/56160595.fa;gi|56160595|ref|AC_000010.1| Simian adenovirus 21, complete genome;35524;51.1625943024
/home/macha/Louisa/datasets/viruses/56160634.fa;gi|56160634|ref|AC_000011.1| Simian adenovirus 25, complete genome;36519;58.865248227
/home/macha/Louisa/datasets/viruses/56160673.fa;gi|56160673|ref|AC_000012.1| Murine adenovirus A, complete genome;30944;47.7766287487
/home/macha/Louisa/datasets/viruses/56160703.fa;gi|56160703|ref|AC_000013.1| Fowl adenovirus D, complete genome;45063;53.7824823026
/home/macha/Louisa/datasets/viruses/56160738.fa;gi|56160738|ref|AC_000014.1| Fowl adenovirus A, complete genome;43804;54.3009770797
/home/macha/Louisa/datasets/viruses/56160815.fa;gi|56160815|ref|AC_000016.1| Turkey adenovirus A, complete genome;26263;34.9198492175
/home/macha/Louisa/datasets/viruses/56160839.fa;gi|56160839|ref|AC_000017.1| Human adenovirus type 1, complete genome;36001;55.2651315241
/home/macha/Louisa/datasets/viruses/56160876.fa;gi|56160876|ref|AC_000018.1| Human adenovirus type 7, complete genome;35514;51.2671059301
